product_id,product_name,product_category,product_brand,units_on_hand,unit_cost,tied_up_capital,daily_velocity,last_sale_date,oldest_unit_age_days,days_since_last_sale,days_of_supply,inventory_status
19978,Tommy Hilfiger Men's Houndstooth Trim Fit Suit,Suits & Sport Coats,Tommy Hilfiger,19,113.36,2153.76,0.011111111111111112,2026-04-20,2189,6,1710.0,Overstock
24195,Marc New York by Andrew Marc Men's Nucky Natural Rugged Lamb Bomber Jacket with Shearling Collar,Outerwear & Coats,Marc New York by Andrew Marc,11,195.62,2151.86,0.0,,2265,,,Dead Stock
24411,Marc New York by Andrew Marc Men's Sawyer Jacet,Outerwear & Coats,Marc New York by Andrew Marc,22,97.77,2150.99,0.0,,1859,,,Dead Stock
8782,Outdoor Research Women's Igneo Jacket,Outerwear & Coats,Outdoor Research,17,125.98,2141.62,0.011111111111111112,2026-01-31,2174,85,1530.0,Overstock
21298,True Religion Men's Ricky SPT Boot Cut Jean,Jeans,True Religion,18,118.88,2139.86,0.0,,2157,,,Dead Stock
8625,Merrell Women's Haven Insulated Duffel Coat,Outerwear & Coats,Merrell,17,125.54,2134.11,0.011111111111111112,2026-02-20,2198,65,1530.0,Overstock
23867,Barbour Classic Beaufort Jacket / Beaufort Jacket,Outerwear & Coats,Barbour,11,193.91,2133.05,0.011111111111111112,2026-02-04,1913,81,990.0,Overstock
20368,Diesel Men's Jimeneo Jacket,Suits & Sport Coats,Diesel,7,304.33,2130.3,0.022222222222222223,2026-04-01,2121,25,315.0,Overstock
8520,Arc'teryx Women's Stingray Jacket,Outerwear & Coats,Arc'teryx,9,236.53,2128.73,0.022222222222222223,2026-04-17,1906,9,405.0,Overstock
21117,True Religion Men's Ricky Super T Straight Jean,Jeans,True Religion,12,176.41,2116.88,0.0,,2063,,,Dead Stock
20235,Calvin Klein Mens Navy Blue Pindot Slim Fit Wool Suit,Suits & Sport Coats,Calvin Klein,20,105.3,2105.92,0.022222222222222223,2026-02-24,2271,61,900.0,Overstock
15956,BGSD Women's New Zealand Lambskin Leather Hooded Parka Coat with Fox Fur Trim in Black or Brown - Misses & Plus,Plus,BGSD,13,161.27,2096.57,0.0,,2208,,,Dead Stock
20399,Original Penguin Men's Two-button Blazer,Suits & Sport Coats,Original Penguin,23,91.14,2096.28,0.044444444444444446,2026-04-06,2166,20,517.5,Overstock
21283,True Religion Men's TRBJ Ricky Badlands Jean,Jeans,True Religion,14,149.39,2091.47,0.03333333333333333,2026-04-07,1993,19,420.0,Overstock
3192,BCBGMAXAZRIA Women's Rivas Short Cocktail Dress With Cross Front,Dresses,BCBGMAXAZRIA,14,149.06,2086.81,0.022222222222222223,2026-02-18,2132,67,630.0,Overstock
3649,laundry BY SHELLI SEGAL Women's Pleated Jersey and Sequin Dress,Dresses,laundry by SHELLI SEGAL,19,108.91,2069.38,0.03333333333333333,2026-04-17,1789,9,570.0,Overstock
20916,7 For All Mankind Men's Standard Classic Straight Leg Jean in Los Angeles Dark,Jeans,7 For All Mankind,22,93.96,2067.21,0.03333333333333333,2026-04-20,2084,6,660.0,Overstock
22362,AG Adriano Goldschmied Men's Protege Straight Leg Corduroy Pant,Pants,AG Adriano Goldschmied,24,86.06,2065.54,0.022222222222222223,2026-04-05,2196,21,1080.0,Overstock
5052,True Religion Women's Julie Super T Jean,Jeans,True Religion,12,172.13,2065.54,0.011111111111111112,2026-01-29,2299,87,1080.0,Overstock
10312,Natori Women's Erdene Pajama,Sleep & Lounge,Natori,19,108.46,2060.74,0.011111111111111112,2026-02-07,2207,78,1710.0,Overstock
24196,Mens Brown Sheepskin Flying Jacket 'Air force' Aviator Leather coat #S5,Outerwear & Coats,Unicorn London,13,158.4,2059.19,0.011111111111111112,2026-04-20,1975,6,1170.0,Overstock
21473,7 For All Mankind Men's Austyn Relaxed Straight Leg Jean,Jeans,7 For All Mankind,19,108.31,2057.81,0.0,,2222,,,Dead Stock
8490,BarbourÂ® Beadnell Women's Wax Jacket - Sage,Outerwear & Coats,Barbour,11,186.47,2051.15,0.0,,1940,,,Dead Stock
21227,Diesel Men's Braddom Regular Carrot-Leg Jean,Jeans,Diesel,12,170.8,2049.6,0.011111111111111112,2026-04-09,2236,17,1080.0,Overstock
21089,AG Adriano Goldschmied Men's Protege 5 Pocket Straight Leg Jean,Jeans,AG Adriano Goldschmied,22,92.99,2045.74,0.011111111111111112,2026-04-13,2221,13,1980.0,Overstock
20228,Faconnable Men's Double Face Wool Jacket,Suits & Sport Coats,Faconnable,11,185.74,2043.11,0.0,,2102,,,Dead Stock
20672,7 For All Mankind Men's Classic Bootcut Jean in New York Dark,Jeans,7 For All Mankind,24,85.09,2042.28,0.011111111111111112,2026-04-17,2286,9,2160.0,Overstock
16046,Pendleton Men's Sir Pendleton Classic Fit Button Down Shirt,Tops & Tees,Pendleton,29,70.12,2033.62,0.044444444444444446,2026-04-21,2147,5,652.5,Overstock
8442,Woolrich Women's Arctic Parka,Outerwear & Coats,Woolrich,13,156.35,2032.58,0.0,,2203,,,Dead Stock
8481,Marmot Athena Jacket - Women's,Outerwear & Coats,Marmot,19,106.6,2025.4,0.022222222222222223,2026-04-13,2100,13,855.0,Overstock
18340,Canada Goose Men's The Chateau Jacket,Active,Canada Goose,6,337.41,2024.46,0.011111111111111112,2026-02-19,2271,66,540.0,Overstock
19405,Michael Kors Men's Full Zip,Sweaters,Michael Kors,15,134.13,2011.95,0.011111111111111112,2026-04-18,2051,8,1350.0,Overstock
8288,Trina Turk Women's Ali Wrap Coat,Outerwear & Coats,Trina Turk,16,125.12,2001.97,0.0,,2155,,,Dead Stock
15190,A Pea in the Pod Collection: Citizens of Humanity Avedon Secret Fit Belly(r) 5 Pocket Slim Leg Maternity Jeans,Maternity,Citizens of Humanity,19,105.3,2000.7,0.011111111111111112,2026-03-04,2182,53,1710.0,Overstock
4607,Hudson Women's Beth Baby Boot,Jeans,Hudson,22,90.82,1997.95,0.0,,2299,,,Dead Stock
21624,Joe's Jeans The Brixton Camden,Jeans,Joe's Jeans,24,83.15,1995.55,0.044444444444444446,2026-04-10,2250,16,540.0,Overstock
19969,FactoryExtreme Showman Men's Brown Biker Leather Jacket,Suits & Sport Coats,FactoryExtreme,21,94.86,1992.09,0.0,,2176,,,Dead Stock
4968,MiH Jeans Women's Boston Jean,Jeans,MiH Jeans,19,104.73,1989.78,0.0,,2290,,,Dead Stock
26929,Regency New York Men's Smoking Jacket Horatio Black,Sleep & Lounge,Regency New York,17,116.98,1988.67,0.011111111111111112,2026-02-13,2257,72,1530.0,Overstock
8474,Genuine leather Trench Coat - Style GFTRM,Outerwear & Coats,Giovanni Navarre,18,110.24,1984.36,0.011111111111111112,2026-02-10,2125,75,1620.0,Overstock
21534,Rock Revival Men Jeans Tony T Straight Leg Fleur Flap Dark Blue Wash,Jeans,Rock Revival,25,79.33,1983.2,0.011111111111111112,2026-03-22,2227,35,2250.0,Overstock
8275,The North Face Apex Bionic Soft Shell Jacket - Women's,Outerwear & Coats,The North Face,16,123.82,1981.06,0.022222222222222223,2026-04-20,2254,6,720.0,Overstock
10299,Barefoot Dreams Bamboo Chic Lite Short Ribbed Robe,Sleep & Lounge,Barefoot Dreams,20,99.04,1980.8,0.011111111111111112,2026-03-15,2206,42,1800.0,Overstock
23702,Cole Haan Men's Smooth Lamb Jacket,Outerwear & Coats,Cole Haan,14,141.4,1979.6,0.011111111111111112,2026-02-04,2251,81,1260.0,Overstock
20017,Savile Row Mens Grey Herringbone Wool Cashmere Jacket,Suits & Sport Coats,The Savile Row Company,16,123.6,1977.55,0.011111111111111112,2026-04-20,2201,6,1440.0,Overstock
14200,Tiffany 4047B 80553C Black 4047B Sunglasses,Accessories,Tiffany,19,104.06,1977.09,0.0,,2292,,,Dead Stock
20814,True Religion Men's Billy Boot Cut Jean,Jeans,True Religion,22,89.86,1976.88,0.022222222222222223,2026-04-09,2225,17,990.0,Overstock
19640,Lucky Brand Mens Men's Handknit Seed Stitch Sweater,Sweaters,Lucky Brand,11,179.22,1971.42,0.03333333333333333,2026-04-25,2160,1,330.0,Overstock
24170,Barbour Bedale Wax Cotton Jacket Olive,Outerwear & Coats,Barbour,13,151.6,1970.8,0.0,,1753,,,Dead Stock
19911,Joseph Abboud Men's Super 120's Two Button Side Vent Blazer,Suits & Sport Coats,Joseph Abboud,17,115.9,1970.23,0.011111111111111112,2026-04-10,1861,16,1530.0,Overstock
17232,Calvin Klein Jeans Men's Full Zip Hoodie,Fashion Hoodies & Sweatshirts,Calvin Klein Jeans,26,75.75,1969.46,0.03333333333333333,2026-04-20,2296,6,780.0,Overstock
19330,Barbour Storm Waterproof Sweater,Sweaters,Barbour,12,163.85,1966.22,0.0,,2132,,,Dead Stock
20683,True Religion Men's Bobby Zipper Jean,Jeans,True Religion,13,151.15,1964.98,0.0,,2207,,,Dead Stock
19235,Farah Men's The Falcon Cardigan,Sweaters,Farah,25,78.56,1963.9,0.011111111111111112,2026-02-24,2276,61,2250.0,Overstock
2557,Canada Goose Women's Mystique,Active,Canada Goose,7,280.5,1963.5,0.0,,2000,,,Dead Stock
21084,Agave Men's Waterman Relaxed Grey Jean,Jeans,Agave,18,108.44,1952.01,0.03333333333333333,2026-04-19,2213,7,540.0,Overstock
8088,Kasper 3 Piece Eternal City Pant Suit,Suits,Kasper,15,130.13,1951.91,0.022222222222222223,2026-04-24,2132,2,675.0,Overstock
23962,Marc New York by Andrew Marc Men's Cuervo Distressed Retro Calf Moto Jacket,Outerwear & Coats,Marc New York by Andrew Marc,13,149.64,1945.37,0.022222222222222223,2026-03-08,2301,49,585.0,Overstock
19311,COOGI Authentic Crew Sweater.,Sweaters,COOGI,17,114.17,1940.89,0.0,,2282,,,Dead Stock
3978,HALSTON HERITAGE Women's Sleeveless Ponte Pleated Dress,Dresses,Halston Heritage,12,161.36,1936.37,0.0,,1980,,,Dead Stock
24335,Schaefer The Original Duster,Outerwear & Coats,Schaefer Outfitters,19,101.86,1935.34,0.022222222222222223,2026-04-02,2285,24,855.0,Overstock
23882,Outdoor Research Men's Furio Jacket,Outerwear & Coats,Outdoor Research,12,160.65,1927.8,0.022222222222222223,2026-03-24,2236,33,540.0,Overstock
21240,7 For All Mankind Men's Austyn Straight Leg Jean,Jeans,7 For All Mankind,18,106.97,1925.53,0.022222222222222223,2026-04-21,2205,5,810.0,Overstock
17878,Lacoste Full Zip Fleece Hoody With Apllique Croc,Fashion Hoodies & Sweatshirts,Lacoste,19,101.16,1921.96,0.0,,2189,,,Dead Stock
4167,bebe Sleeveless Sequin Jumpsuit,Jumpsuits & Rompers,bebe,20,95.99,1919.84,0.03333333333333333,2026-03-09,2222,48,600.0,Overstock
17886,FactoryExtreme X-Factor Hoodie Men's Black Bomber Leather Jacket,Fashion Hoodies & Sweatshirts,FactoryExtreme,15,127.85,1917.81,0.03333333333333333,2026-04-20,1808,6,450.0,Overstock
24049,Ramonti Mens Brown B-3 Leather Bomber Jacket,Outerwear & Coats,Ramonti,19,100.74,1914.06,0.022222222222222223,2026-03-26,2243,31,855.0,Overstock
20773,Diesel Men's Zathan Regular Bootcut Jean,Jeans,Diesel,19,100.72,1913.62,0.022222222222222223,2026-04-24,2089,2,855.0,Overstock
300,Robert Rodriguez Women's Draped Tie Top,Tops & Tees,Robert Rodriguez,12,159.31,1911.78,0.03333333333333333,2026-03-14,2248,43,360.0,Overstock
20191,Paul Fredrick 100% Cotton Corduroy Coat,Suits & Sport Coats,Paul Fredrick,22,86.78,1909.21,0.022222222222222223,2026-03-27,2298,30,990.0,Overstock
4020,IGIGI by Yuliya Raquel Plus Size Kandinsky Gown,Dresses,IGIGI by Yuliya Raquel,14,136.17,1906.45,0.0,,2254,,,Dead Stock
4263,TEXTILE Elizabeth and James Women's Painter Ozzy,Jeans,TEXTILE Elizabeth and James,14,135.9,1902.66,0.0,,1870,,,Dead Stock
7744,McGinn Women's Clara Textured Blazer,Blazers & Jackets,McGinn,15,126.72,1900.8,0.03333333333333333,2026-04-20,2261,6,450.0,Overstock
20058,Austin Reed Men's Signature Two Piece Suit,Suits & Sport Coats,Austin Reed,23,82.63,1900.6,0.022222222222222223,2026-04-01,2266,25,1035.0,Overstock
20449,Kenneth Cole Reaction Men's 2 Piece Two Button Suit,Suits & Sport Coats,Kenneth Cole REACTION,13,146.15,1899.95,0.03333333333333333,2026-04-04,2239,22,390.0,Overstock
19973,French Connection Men's Melton Jacket Blazer,Suits & Sport Coats,French Connection,16,118.6,1897.66,0.011111111111111112,2026-04-21,2276,5,1440.0,Overstock
1465,Mara Hoffman Women's Intarsia Pullover,Sweaters,Mara Hoffman,13,145.95,1897.37,0.011111111111111112,2026-02-02,2276,83,1170.0,Overstock
20548,Diesel Men's Larkee Relaxed Straight Leg Jean,Jeans,Diesel,15,126.0,1890.06,0.0,,2251,,,Dead Stock
19686,Raffi Linea Uomo Men's 100% Cashmere Shawl Sweater,Sweaters,Raffi,17,111.15,1889.55,0.011111111111111112,2026-04-03,2243,23,1530.0,Overstock
1450,Minnie Rose Women's V-Neck Dolman Sleeve Pullover,Sweaters,Minnie Rose,16,117.97,1887.6,0.011111111111111112,2026-04-21,2235,5,1440.0,Overstock
4794,7 For All Mankind Womens Roxanne Jean,Jeans,7 For All Mankind,20,94.38,1887.6,0.011111111111111112,2026-02-09,2208,76,1800.0,Overstock
22664,Carhartt Mens Duck Bib Quilt Lined,Pants,Carhartt,14,134.25,1879.46,0.0,,2284,,,Dead Stock
19793,J.C. Rags Men's Navajo Cardigan,Sweaters,J.C. Rags,16,117.35,1877.58,0.022222222222222223,2026-03-30,1888,27,720.0,Overstock
20286,7 Diamonds Men's Palermo Blazer,Suits & Sport Coats,7 Diamonds,14,133.9,1874.6,0.011111111111111112,2026-03-04,2185,53,1260.0,Overstock
19827,Tommy Hilfiger Men's 2 Button Side Vent Trim Fit Suit with Flat Front Pant,Suits & Sport Coats,Tommy Hilfiger,17,109.81,1866.8,0.0,,2219,,,Dead Stock
21640,EARNEST SEWN DENIM Men's Fulton Slim Fit Jean,Jeans,Earnest Sewn,14,133.29,1866.13,0.011111111111111112,2026-04-08,1945,18,1260.0,Overstock
5001,Joes Jeans Womens Honey Bootcut in Mona,Jeans,Joes Jeans,26,71.68,1863.58,0.022222222222222223,2026-04-20,2172,6,1170.0,Overstock
21210,Paige Premium Denim Men's Normandie Slim Leg Classic Rise Jean,Jeans,PAIGE,19,98.02,1862.38,0.03333333333333333,2026-04-21,2287,5,570.0,Overstock
23880,Arc'teryx Alpha FL Jacket - Men's,Outerwear & Coats,Arc'teryx,11,168.38,1852.16,0.0,,2169,,,Dead Stock
7841,Jones New York Women's Classic Tuxedo Jacket,Blazers & Jackets,Jones New York,21,88.17,1851.47,0.044444444444444446,2026-04-25,1990,1,472.5,Overstock
24119,Craghoppers Men's Field Gore-Tex Jacket,Outerwear & Coats,Craghoppers,17,108.75,1848.75,0.011111111111111112,2026-03-07,2032,50,1530.0,Overstock
24254,Levi's Men's Leather Two-Pocket Fashion Moto Jacket,Outerwear & Coats,Levi's,16,115.44,1846.96,0.0,,2220,,,Dead Stock
3119,Plenty by Tracy Reese Women's Lace Front Shift Dress,Dresses,Plenty by Tracy Reese,17,108.27,1840.62,0.0,,2221,,,Dead Stock
23758,Arc'teryx Men's Atom SV Hoody,Outerwear & Coats,Arc'teryx,16,115.0,1839.94,0.022222222222222223,2026-03-22,2187,35,720.0,Overstock
27176,Derek Rose Men's Rich Dobby Striped Classic Pajama Set,Sleep & Lounge,Derek Rose,15,122.65,1839.75,0.0,,2207,,,Dead Stock
8231,KASPER Buckle-front 2PC Jacket/Dress Suit,Suits,Kasper,15,122.42,1836.24,0.011111111111111112,2026-02-24,2194,61,1350.0,Overstock
19548,Scotch & Soda Men's Chunky Shawl Collar Cardigan,Sweaters,Scotch & Soda,15,121.9,1828.5,0.011111111111111112,2026-02-17,2255,68,1350.0,Overstock
24174,Carhartt FRJ184 Flame-Resistant Duck Active Quilt-Lined Jac,Outerwear & Coats,Carhartt,18,101.47,1826.46,0.0,,2237,,,Dead Stock
4850,Hudson Women's Collin Skinny Jean,Jeans,Hudson,16,114.05,1824.77,0.011111111111111112,2026-04-14,2264,12,1440.0,Overstock
4722,True Religion Women's Becky Bootleg Jeans,Jeans,True Religion,10,182.47,1824.68,0.0,,2302,,,Dead Stock
21563,RMC Martin Ksohoh jeans Tsunami Wave with Painted Logo jeans REDM1473,Jeans,RMC Martin Ksohoh,13,140.08,1821.04,0.0,,2165,,,Dead Stock
27257,GPUFashion 100% Silk Robe Mens,Sleep & Lounge,GPUFashion,19,95.68,1817.83,0.011111111111111112,2026-04-19,2195,7,1710.0,Overstock
20270,G. Fiorelli 2 Button Men's Suit Sheen Black with Herringbone Stripes,Suits & Sport Coats,Giorgio Fiorelli,25,72.7,1817.49,0.03333333333333333,2026-04-20,2260,6,750.0,Overstock
3103,Myne Women's Vera Dress,Dresses,Myne,16,113.52,1816.32,0.0,,2302,,,Dead Stock
24063,Outdoor Research Men's Virtuoso Jacket,Outerwear & Coats,Outdoor Research,16,113.5,1816.0,0.011111111111111112,2026-03-26,2252,31,1440.0,Overstock
26901,Regency New York Men's Smoking Jacket Constantine Black,Sleep & Lounge,Regency New York,11,164.38,1808.17,0.011111111111111112,2026-02-27,2300,58,990.0,Overstock
21159,7 For All Mankind Men's Austyn Relaxed Straight Leg Jean,Jeans,7 For All Mankind,16,112.86,1805.76,0.0,,2199,,,Dead Stock
20114,Tommy Hilfiger Mens 2 Button Side Vent Trim Fit 100% Wool Suit Separate Coat,Suits & Sport Coats,Tommy Hilfiger,18,100.28,1804.96,0.011111111111111112,2026-03-08,2300,49,1620.0,Overstock
4523,AG Adriano Goldschmied Women's Stilt Cigarette Leg Pant,Jeans,AG Adriano Goldschmied,22,81.57,1794.47,0.0,,2281,,,Dead Stock
24246,Boston Harbour Men's Button Front Walker Jacket,Outerwear & Coats,Boston Harbour,16,112.12,1793.88,0.011111111111111112,2026-03-04,2295,53,1440.0,Overstock
8843,United Face Womens Black Fox Fur Trim Hooded Leather Coat,Outerwear & Coats,United Face,11,163.06,1793.65,0.0,,2294,,,Dead Stock
20935,Rock Revival Men Jeans Sebastian T3 Relaxed Straight Fleur Flap Dark Blue Wash,Jeans,Rock Revival,22,81.37,1790.14,0.0,,2238,,,Dead Stock
3180,BCBGMAXAZRIA Women's Edesa V-Neck Shirred Dress,Dresses,BCBGMAXAZRIA,13,137.08,1782.04,0.011111111111111112,2026-04-20,2163,6,1170.0,Overstock
8121,KASPER Lace Neckline Jacket/Pant Suit,Suits,Kasper,17,104.66,1779.29,0.011111111111111112,2026-04-21,2301,5,1530.0,Overstock
21417,Hudson Men's Beau Microboot Jean,Jeans,Hudson,15,118.5,1777.54,0.011111111111111112,2026-02-16,2229,69,1350.0,Overstock
21252,G-Star Raw - Mens Attacc Low Straight Leg Jeans in Dark Aged,Jeans,G-Star,18,98.64,1775.52,0.0,,2270,,,Dead Stock
24339,Carhartt Men's Big-Tall Ketchikan Jacket,Outerwear & Coats,Carhartt,20,88.52,1770.33,0.0,,2306,,,Dead Stock
3748,BCBGMAXAZRIA Women's Jeisa Sleeveless Color Block Pleated Dress,Dresses,BCBGMAXAZRIA,14,126.35,1768.93,0.011111111111111112,2026-04-18,2151,8,1260.0,Overstock
27015,Derek Rose Men's Lightweight Flannel Classic Pajama Set,Sleep & Lounge,Derek Rose,18,98.17,1767.15,0.022222222222222223,2026-03-13,2298,44,810.0,Overstock
8533,Women's Full Length Overcoat in Pure Cashmere,Outerwear & Coats,Cashmere Boutique,9,196.21,1765.92,0.022222222222222223,2026-04-20,2034,6,405.0,Overstock
21075,Rock Revival Men Jeans Chuck T Relaxed Straight Leg In Med. Blue Wash.,Jeans,Rock Revival,21,84.06,1765.34,0.011111111111111112,2026-02-17,2179,68,1890.0,Overstock
16780,Robert Graham Men's Cheshire,Tops & Tees,Robert Graham,19,92.69,1761.2,0.011111111111111112,2026-03-21,2216,36,1710.0,Overstock
28007,parke & ronen Men's Microfiber Print Swim Short,Swim,Parke & Ronen,26,67.73,1760.85,0.0,,2243,,,Dead Stock
4470,7 For All Mankind Women's Kimmie Classic Bootcut Jean in Midnight New York Dark,Jeans,7 For All Mankind,19,92.61,1759.63,0.011111111111111112,2026-03-24,2042,33,1710.0,Overstock
8161,ANNE KLEIN Velvet Golden Sapphire 2-PC Jacket/Pant Suit,Suits,Anne Klein,17,103.25,1755.28,0.011111111111111112,2026-03-27,2140,30,1530.0,Overstock
21619,Citizens of Humanity Sid Straight Leg Jean in Nigel,Jeans,Citizens of Humanity,17,103.25,1755.18,0.0,,2228,,,Dead Stock
21260,True Religion Men's Bobby Super Jean,Jeans,True Religion,9,194.95,1754.52,0.011111111111111112,2026-02-19,2015,66,810.0,Overstock
8570,Merrell Women's Isadore Down Coat,Outerwear & Coats,Merrell,16,109.64,1754.27,0.0,,2262,,,Dead Stock
21158,7 For All Mankind Men's Austyn Relaxed Straight Leg Jean in Dark Ocean,Jeans,7 For All Mankind,17,103.11,1752.95,0.0,,2186,,,Dead Stock
20226,Silk Tweed Jacket / Long,Suits & Sport Coats,Orvis,17,103.09,1752.46,0.03333333333333333,2026-04-15,2209,11,510.0,Overstock
21616,G-Star Men's Attacc Straight Vintage Jean,Jeans,G-Star,17,102.9,1749.3,0.0,,1832,,,Dead Stock
7766,Trina Turk Women's Gaston Jacket,Blazers & Jackets,Trina Turk,19,91.9,1746.01,0.011111111111111112,2026-02-24,2261,61,1710.0,Overstock
21142,True Religion Men's Ricky Super T Straight Stitch Jean,Jeans,True Religion,10,174.59,1745.92,0.011111111111111112,2026-02-11,1944,74,900.0,Overstock
16558,Robert Graham Men's Crossjack,Tops & Tees,Robert Graham,12,145.26,1743.07,0.011111111111111112,2026-04-02,2127,24,1080.0,Overstock
24162,Sitka Gear Men's Stratus Windstopper Jacket,Outerwear & Coats,Sitka Gear,14,124.41,1741.68,0.011111111111111112,2026-04-13,2183,13,1260.0,Overstock
24337,Barbour International Motorcycle Jacket / Barbour International Motorcycle Jacket,Outerwear & Coats,Barbour,9,193.52,1741.67,0.011111111111111112,2026-03-07,2034,50,810.0,Overstock
20721,Diesel Men's Larkee Regular Straight Leg 0073N Jean,Jeans,Diesel,17,102.42,1741.14,0.011111111111111112,2026-04-22,2237,4,1530.0,Overstock
4824,AG Adriano Goldschmied Women's Skinny Fit Legging Jean,Jeans,AG Adriano Goldschmied,20,87.05,1741.05,0.011111111111111112,2026-03-28,2132,29,1800.0,Overstock
19649,Mens Pure Cashmere Argyle V Neck Sweater,Sweaters,Oxfords Cashmere,11,157.63,1733.98,0.022222222222222223,2026-04-14,2288,12,495.0,Overstock
20268,Hillside USA Leather Inc. Mens Denim Style Stand Up Collar,Suits & Sport Coats,Hillside USA Leather Inc.,19,91.26,1733.9,0.011111111111111112,2026-04-22,2265,4,1710.0,Overstock
20160,Ben Sherman Men's Plectrum Double Button Blazer,Suits & Sport Coats,Ben Sherman,16,108.26,1732.13,0.0,,2270,,,Dead Stock
20673,Diesel Men's Larkee 888B Regular Straight-Leg Jean,Jeans,Diesel,17,101.73,1729.38,0.022222222222222223,2026-04-06,2237,20,765.0,Overstock
21205,Diesel Men's Larkee Regular Straight Leg Jean,Jeans,Diesel,18,96.03,1728.54,0.011111111111111112,2026-02-05,2292,80,1620.0,Overstock
8596,Arcteryx Beta SL Jacket - Women's,Outerwear & Coats,Arc'teryx,13,132.94,1728.22,0.0,,2003,,,Dead Stock
