user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_cell,segment
52215,82,2,616.5,5,5,5,555,Champions
78903,529,3,616.23,3,5,5,355,Loyal
87029,57,4,615.74,5,5,5,555,Champions
65892,84,4,615.41,5,5,5,555,Champions
14183,79,4,615.0,5,5,5,555,Champions
7457,1381,2,614.99,1,4,5,145,At Risk
19362,500,2,614.89,3,5,5,355,Loyal
31747,31,3,614.57,5,5,5,555,Champions
93612,24,2,614.2,5,5,5,555,Champions
7439,206,1,614.0,4,4,5,445,Champions
89352,112,3,613.26,4,5,5,455,Champions
64554,607,2,613.1,2,5,5,255,At Risk
64522,754,1,610.99,2,2,5,225,At Risk
86023,197,1,610.3,4,4,5,445,Champions
12145,81,2,610.0,5,5,5,555,Champions
18378,25,3,609.84,5,5,5,555,Champions
52212,194,2,609.79,4,4,5,445,Champions
53716,991,2,609.55,2,5,5,255,At Risk
18345,187,1,608.64,4,4,5,445,Champions
63506,242,4,608.33,4,5,5,455,Champions
17343,1465,3,608.33,1,5,5,155,At Risk
43289,427,4,608.13,3,5,5,355,Loyal
87334,246,2,608.04,4,4,5,445,Champions
95642,1135,2,608.0,1,4,5,145,At Risk
59370,2,2,607.94,5,4,5,545,Champions
77977,9,2,607.92,5,5,5,555,Champions
40226,240,2,607.85,4,4,5,445,Champions
53514,488,1,607.64,3,3,5,335,Loyal
92373,266,4,607.59,4,5,5,455,Champions
87186,403,3,607.5,3,5,5,355,Loyal
1252,62,3,607.01,5,5,5,555,Champions
26295,37,2,606.52,5,5,5,555,Champions
82805,685,1,605.95,2,2,5,225,At Risk
81304,163,3,605.9,4,5,5,455,Champions
11353,271,3,605.86,4,5,5,455,Champions
42276,110,2,605.63,4,4,5,445,Champions
95397,7,3,605.51,5,5,5,555,Champions
40760,571,3,605.31,2,5,5,255,At Risk
6517,148,3,605.08,4,5,5,455,Champions
67756,335,2,604.92,3,4,5,345,Loyal
4299,126,3,604.89,4,5,5,455,Champions
55521,186,4,604.64,4,5,5,455,Champions
42337,114,4,604.44,4,5,5,455,Champions
37363,10,4,604.39,5,5,5,555,Champions
84174,44,4,603.69,5,5,5,555,Champions
57261,206,3,603.48,4,5,5,455,Champions
23694,72,4,603.14,5,5,5,555,Champions
84337,573,4,602.94,2,5,5,255,At Risk
7847,315,4,602.92,3,5,5,355,Loyal
55024,465,2,602.6,3,5,5,355,Loyal
60388,30,4,602.38,5,5,5,555,Champions
42442,640,4,602.25,2,5,5,255,At Risk
69892,1563,2,600.97,1,4,5,145,At Risk
79140,429,1,600.97,3,3,5,335,Loyal
38928,1180,1,600.73,1,1,5,115,Hibernating
14421,201,2,600.73,4,4,5,445,Champions
78545,704,4,600.53,2,5,5,255,At Risk
8850,562,3,600.5,2,5,5,255,At Risk
21269,1028,3,600.29,1,5,5,155,At Risk
89271,1422,1,600.0,1,1,5,115,Hibernating
35075,146,4,599.72,4,5,5,455,Champions
70328,517,2,599.63,3,5,5,355,Loyal
29832,304,1,599.35,3,3,5,335,Loyal
23035,161,1,599.0,4,4,5,445,Champions
17533,382,3,598.87,3,5,5,355,Loyal
32844,455,3,598.75,3,5,5,355,Loyal
35159,237,3,598.04,4,5,5,455,Champions
25194,307,1,598.0,3,3,5,335,Loyal
25808,721,1,598.0,2,2,5,225,At Risk
84091,512,1,598.0,3,3,5,335,Loyal
81735,716,1,598.0,2,2,5,225,At Risk
66935,740,1,598.0,2,2,5,225,At Risk
18222,578,1,598.0,2,2,5,225,At Risk
75612,95,1,598.0,4,3,5,435,Champions
45210,1012,1,598.0,2,2,5,225,At Risk
5147,1009,1,597.88,2,2,5,225,At Risk
55073,225,4,597.56,4,5,5,455,Champions
5099,296,4,597.53,3,5,5,355,Loyal
48449,1789,2,597.4,1,4,5,145,At Risk
90850,165,3,597.16,4,5,5,455,Champions
18264,65,4,597.1,5,5,5,555,Champions
34159,198,4,597.1,4,5,5,455,Champions
24670,946,2,596.99,2,5,5,255,At Risk
51124,356,4,596.96,3,5,5,355,Loyal
99508,71,4,596.83,5,5,5,555,Champions
58246,78,1,595.99,5,3,5,535,Champions
46034,90,2,595.95,5,5,5,555,Champions
10298,790,2,595.91,2,5,5,255,At Risk
53394,184,3,595.74,4,5,5,455,Champions
91641,101,4,595.69,4,5,5,455,Champions
58629,11,1,595.0,5,2,5,525,Potential Loyalists
43900,987,1,595.0,2,2,5,225,At Risk
33948,139,1,595.0,4,4,5,445,Champions
85408,553,2,595.0,2,5,5,255,At Risk
88631,2137,1,595.0,1,1,5,115,Hibernating
55998,218,4,594.43,4,5,5,455,Champions
28751,80,3,594.33,5,5,5,555,Champions
53749,247,4,593.45,4,5,5,455,Champions
57710,57,3,593.42,5,5,5,555,Champions
30046,136,3,593.14,4,5,5,455,Champions
94356,38,2,592.95,5,5,5,555,Champions
48217,771,2,592.71,2,5,5,255,At Risk
78979,293,3,592.61,3,5,5,355,Loyal
43775,89,3,592.58,5,5,5,555,Champions
90078,560,4,592.11,2,5,5,255,At Risk
59691,3,3,591.75,5,5,5,555,Champions
90982,97,3,591.05,4,5,5,455,Champions
95298,58,3,590.97,5,5,5,555,Champions
75901,249,2,590.5,4,4,5,445,Champions
37582,276,2,590.45,3,4,5,345,Loyal
76881,1,2,590.0,5,4,5,545,Champions
18187,34,4,589.89,5,5,5,555,Champions
31033,142,2,589.78,4,4,5,445,Champions
13854,960,3,589.31,2,5,5,255,At Risk
83986,6,2,589.0,5,4,5,545,Champions
2201,12,3,588.37,5,5,5,555,Champions
20561,63,3,588.33,5,5,5,555,Champions
93147,157,1,588.2,4,4,5,445,Champions
33193,2082,1,587.97,1,1,5,115,Hibernating
88687,1876,2,587.91,1,4,5,145,At Risk
90257,7,4,587.9,5,5,5,555,Champions
42059,10,3,587.85,5,5,5,555,Champions
22924,126,4,587.66,4,5,5,455,Champions
78725,129,3,587.6,4,5,5,455,Champions
61009,412,1,587.49,3,3,5,335,Loyal
33223,109,4,587.2,4,5,5,455,Champions
97658,1080,3,586.99,1,5,5,155,At Risk
93534,215,1,586.94,4,4,5,445,Champions
86510,42,2,586.85,5,5,5,555,Champions
57258,1110,2,586.82,1,4,5,145,At Risk
74147,88,3,586.65,5,5,5,555,Champions
84468,1,4,586.39,5,5,5,555,Champions
764,181,2,585.99,4,4,5,445,Champions
27117,1140,2,585.95,1,4,5,145,At Risk
88457,86,3,585.94,5,5,5,555,Champions
91083,1412,3,585.9,1,5,5,155,At Risk
30824,27,1,585.82,5,2,5,525,Potential Loyalists
21374,170,2,585.54,4,4,5,445,Champions
87721,24,2,585.39,5,5,5,555,Champions
67752,68,1,584.99,5,3,5,535,Champions
99243,48,3,584.98,5,5,5,555,Champions
80250,1289,3,584.66,1,5,5,155,At Risk
65845,182,3,584.59,4,5,5,455,Champions
54624,172,1,584.0,4,4,5,445,Champions
99836,279,2,583.86,3,4,5,345,Loyal
9594,122,4,583.42,4,5,5,455,Champions
75337,319,2,582.91,3,4,5,345,Loyal
17919,1851,2,582.89,1,4,5,145,At Risk
4472,803,2,582.49,2,5,5,255,At Risk
40068,9,4,582.47,5,5,5,555,Champions
49032,444,2,582.33,3,5,5,355,Loyal
61687,690,2,582.0,2,5,5,255,At Risk
72059,26,3,581.85,5,5,5,555,Champions
42438,352,3,581.12,3,5,5,355,Loyal
568,330,2,581.0,3,4,5,345,Loyal
22647,25,3,580.95,5,5,5,555,Champions
93437,869,2,580.91,2,5,5,255,At Risk
93737,109,4,580.29,4,5,5,455,Champions
47900,277,3,580.0,3,5,5,355,Loyal
18738,113,1,579.99,4,3,5,435,Champions
73220,66,3,579.93,5,5,5,555,Champions
67824,1,3,579.89,5,5,5,555,Champions
52192,24,4,579.55,5,5,5,555,Champions
72920,1124,2,579.5,1,4,5,145,At Risk
66525,50,2,578.99,5,5,5,555,Champions
20866,8,4,578.99,5,5,5,555,Champions
51431,430,4,578.75,3,5,5,355,Loyal
47912,39,2,578.09,5,5,5,555,Champions
81509,214,4,578.06,4,5,5,455,Champions
75270,503,1,578.0,3,3,5,335,Loyal
69298,332,2,576.99,3,4,5,345,Loyal
31986,472,4,576.96,3,5,5,355,Loyal
62093,1019,2,576.48,2,5,5,255,At Risk
81151,192,4,576.0,4,5,5,455,Champions
77999,302,2,575.65,3,4,5,345,Loyal
26622,762,3,575.0,2,5,5,255,At Risk
96624,28,1,575.0,5,2,5,525,Potential Loyalists
44193,155,1,575.0,4,4,5,445,Champions
95429,392,1,574.94,3,3,5,335,Loyal
76191,1003,4,574.89,2,5,5,255,At Risk
98293,349,1,574.83,3,3,5,335,Loyal
88512,112,4,574.8,4,5,5,455,Champions
32435,8,4,574.14,5,5,5,555,Champions
9043,460,4,574.04,3,5,5,355,Loyal
96973,688,3,573.99,2,5,5,255,At Risk
73679,143,4,573.98,4,5,5,455,Champions
77448,36,3,573.9,5,5,5,555,Champions
74899,889,2,573.65,2,5,5,255,At Risk
92795,369,2,573.0,3,4,5,345,Loyal
7844,678,1,573.0,2,2,5,225,At Risk
23059,355,2,572.99,3,4,5,345,Loyal
91272,23,2,572.99,5,5,5,555,Champions
47211,115,1,572.98,4,3,5,435,Champions
14508,80,2,572.47,5,5,5,555,Champions
74233,592,3,572.16,2,5,5,255,At Risk
81667,401,1,571.99,3,3,5,335,Loyal
6666,284,2,571.98,3,4,5,345,Loyal
36463,44,1,571.84,5,2,5,525,Potential Loyalists
89743,601,1,571.69,2,2,5,225,At Risk
70255,196,2,571.49,4,4,5,445,Champions
10749,43,3,571.01,5,5,5,555,Champions
36732,878,2,570.95,2,5,5,255,At Risk
13763,11,2,570.94,5,5,5,555,Champions
83415,25,4,570.43,5,5,5,555,Champions
58480,1210,1,570.07,1,1,5,115,Hibernating
93851,93,3,569.99,5,5,5,555,Champions
76201,684,2,569.98,2,5,5,255,At Risk
15498,143,2,569.97,4,4,5,445,Champions
39338,471,2,569.95,3,5,5,355,Loyal
33168,104,2,568.99,4,4,5,445,Champions
78662,301,1,568.99,3,3,5,335,Loyal
5865,81,3,568.85,5,5,5,555,Champions
82658,91,4,568.37,5,5,5,555,Champions
6705,406,3,568.07,3,5,5,355,Loyal
48262,340,3,568.06,3,5,5,355,Loyal
73003,32,3,568.04,5,5,5,555,Champions
81561,38,1,568.0,5,2,5,525,Potential Loyalists
28828,86,2,568.0,5,5,5,555,Champions
98656,67,2,567.97,5,5,5,555,Champions
14510,252,3,567.93,4,5,5,455,Champions
98390,106,2,567.41,4,4,5,445,Champions
54863,221,2,567.4,4,4,5,445,Champions
85637,392,3,566.99,3,5,5,355,Loyal
53516,119,3,566.86,4,5,5,455,Champions
76595,248,3,566.43,4,5,5,455,Champions
83715,218,2,566.05,4,4,5,445,Champions
66178,124,1,565.99,4,3,5,435,Champions
45070,971,1,565.99,2,2,5,225,At Risk
82018,162,3,565.67,4,5,5,455,Champions
58807,968,3,565.65,2,5,5,255,At Risk
88570,191,4,565.15,4,5,5,455,Champions
32520,333,4,565.06,3,5,5,355,Loyal
81885,783,4,564.98,2,5,5,255,At Risk
2702,459,1,564.95,3,3,5,335,Loyal
74010,451,2,564.76,3,5,5,355,Loyal
62908,776,1,564.72,2,2,5,225,At Risk
89224,818,3,564.62,2,5,5,255,At Risk
83133,153,3,564.59,4,5,5,455,Champions
54767,351,1,564.45,3,3,5,335,Loyal
83055,30,3,564.0,5,5,5,555,Champions
16773,571,2,563.99,2,5,5,255,At Risk
52302,114,1,563.98,4,3,5,435,Champions
84883,153,4,563.9,4,5,5,455,Champions
80350,214,4,563.18,4,5,5,455,Champions
76543,8,2,563.09,5,4,5,545,Champions
54457,339,3,562.95,3,5,5,355,Loyal
20309,1531,2,562.8,1,4,5,145,At Risk
99229,137,4,562.58,4,5,5,455,Champions
35897,9,3,561.94,5,5,5,555,Champions
78869,363,2,561.88,3,4,5,345,Loyal
37963,50,3,561.52,5,5,5,555,Champions
2503,239,3,561.2,4,5,5,455,Champions
48633,205,1,561.0,4,4,5,445,Champions
80150,530,3,560.98,3,5,5,355,Loyal
53268,148,3,560.95,4,5,5,455,Champions
4253,355,3,560.88,3,5,5,355,Loyal
21799,121,1,560.85,4,3,5,435,Champions
80948,632,3,560.84,2,5,5,255,At Risk
91589,206,2,559.98,4,4,5,445,Champions
78938,779,3,559.94,2,5,5,255,At Risk
88526,255,3,559.89,4,5,5,455,Champions
50762,945,3,559.82,2,5,5,255,At Risk
13385,2227,1,559.77,1,1,5,115,Hibernating
84105,42,3,559.73,5,5,5,555,Champions
67667,146,3,559.21,4,5,5,455,Champions
89434,197,2,558.98,4,4,5,445,Champions
14278,53,4,558.75,5,5,5,555,Champions
86230,357,3,558.5,3,5,5,355,Loyal
57153,772,3,558.49,2,5,5,255,At Risk
32856,203,4,558.39,4,5,5,455,Champions
83923,199,4,558.31,4,5,5,455,Champions
54636,126,2,558.0,4,4,5,445,Champions
29054,827,1,557.95,2,2,5,225,At Risk
77118,16,3,557.31,5,5,5,555,Champions
50636,32,4,557.03,5,5,5,555,Champions
88700,308,3,556.97,3,5,5,355,Loyal
92211,915,2,556.87,2,5,5,255,At Risk
82737,1775,1,556.49,1,1,5,115,Hibernating
44565,766,2,556.0,2,5,5,255,At Risk
3990,224,2,555.99,4,4,5,445,Champions
25317,783,4,555.53,2,5,5,255,At Risk
61296,1048,1,555.49,1,1,5,115,Hibernating
10455,782,1,555.0,2,2,5,225,At Risk
36097,286,4,554.56,3,5,5,355,Loyal
43752,36,4,554.4,5,5,5,555,Champions
86968,141,4,554.1,4,5,5,455,Champions
57118,25,2,554.0,5,5,5,555,Champions
92744,877,3,553.98,2,5,5,255,At Risk
23879,231,2,553.89,4,4,5,445,Champions
4669,897,3,553.89,2,5,5,255,At Risk
63552,1153,3,553.87,1,5,5,155,At Risk
22391,15,3,553.53,5,5,5,555,Champions
49165,367,3,553.2,3,5,5,355,Loyal
82403,281,2,552.99,3,4,5,345,Loyal
70173,190,3,552.98,4,5,5,455,Champions
55171,1,2,552.93,5,4,5,545,Champions
71203,161,2,552.93,4,4,5,445,Champions
54394,13,2,552.47,5,5,5,555,Champions
19836,444,2,552.19,3,5,5,355,Loyal
43879,634,1,552.0,2,2,5,225,At Risk
40457,28,2,551.99,5,5,5,555,Champions
3774,5,3,551.96,5,5,5,555,Champions
52535,9,4,551.67,5,5,5,555,Champions
63136,93,3,551.63,5,5,5,555,Champions
65792,599,3,551.58,2,5,5,255,At Risk
95198,34,3,551.53,5,5,5,555,Champions
2648,512,2,551.46,3,5,5,355,Loyal
38958,89,3,551.41,5,5,5,555,Champions
6000,206,2,551.3,4,4,5,445,Champions
39173,229,2,551.21,4,4,5,445,Champions
59,755,2,551.03,2,5,5,255,At Risk
8378,219,2,550.99,4,4,5,445,Champions
34753,87,4,550.97,5,5,5,555,Champions
45685,873,3,550.44,2,5,5,255,At Risk
36139,363,1,550.0,3,3,5,335,Loyal
49951,1115,1,550.0,1,1,5,115,Hibernating
52396,353,1,550.0,3,3,5,335,Loyal
56602,451,3,549.96,3,5,5,355,Loyal
97573,1112,1,548.99,1,1,5,115,Hibernating
93998,128,1,548.94,4,4,5,445,Champions
98641,16,2,548.39,5,5,5,555,Champions
57741,38,2,548.23,5,5,5,555,Champions
55912,67,4,547.49,5,5,5,555,Champions
70513,615,1,546.99,2,2,5,225,At Risk
34453,61,3,546.92,5,5,5,555,Champions
12128,12,3,546.89,5,5,5,555,Champions
90907,921,4,546.82,2,5,5,255,At Risk
87009,94,2,546.48,4,4,5,445,Champions
5911,414,2,545.99,3,5,5,355,Loyal
87194,215,2,545.97,4,4,5,445,Champions
82702,39,3,545.77,5,5,5,555,Champions
50737,77,3,545.44,5,5,5,555,Champions
70987,75,4,545.37,5,5,5,555,Champions
27707,563,1,544.99,2,2,5,225,At Risk
41059,169,2,544.97,4,4,5,445,Champions
54766,198,3,544.96,4,5,5,455,Champions
77366,945,1,544.45,2,2,5,225,At Risk
59319,124,3,544.44,4,5,5,455,Champions
67774,116,2,544.36,4,4,5,445,Champions
56981,250,2,544.29,4,4,5,445,Champions
96721,1067,3,544.2,1,5,5,155,At Risk
82482,7,4,544.17,5,5,5,555,Champions
4585,2,4,544.16,5,5,5,555,Champions
8192,1372,1,544.11,1,1,5,115,Hibernating
55865,1988,1,544.0,1,1,5,115,Hibernating
24351,2265,1,543.99,1,1,5,115,Hibernating
75830,230,3,543.97,4,5,5,455,Champions
94580,751,2,543.93,2,5,5,255,At Risk
62982,825,2,543.9,2,5,5,255,At Risk
97960,58,2,543.86,5,5,5,555,Champions
17609,1269,2,543.5,1,4,5,145,At Risk
53125,32,3,543.19,5,5,5,555,Champions
87175,190,2,543.0,4,4,5,445,Champions
73579,564,3,542.99,2,5,5,255,At Risk
57687,22,4,542.98,5,5,5,555,Champions
28928,1065,4,542.94,1,5,5,155,At Risk
63020,913,4,542.53,2,5,5,255,At Risk
3682,1065,3,542.53,1,5,5,155,At Risk
18918,511,3,542.47,3,5,5,355,Loyal
66001,107,3,542.46,4,5,5,455,Champions
77126,1392,2,541.96,1,4,5,145,At Risk
74123,895,1,541.95,2,2,5,225,At Risk
36706,711,1,541.93,2,2,5,225,At Risk
33092,544,1,541.81,3,3,5,335,Loyal
44643,8,1,541.8,5,1,5,515,Potential Loyalists
21818,223,4,541.44,4,5,5,455,Champions
35986,397,3,540.94,3,5,5,355,Loyal
5189,86,2,540.94,5,5,5,555,Champions
74925,16,4,540.92,5,5,5,555,Champions
46391,2087,2,540.4,1,4,5,145,At Risk
30343,1962,1,540.34,1,1,5,115,Hibernating
84731,22,2,539.87,5,5,5,555,Champions
21751,107,2,539.25,4,4,5,445,Champions
52909,807,1,539.18,2,2,5,225,At Risk
76041,481,2,539.0,3,5,5,355,Loyal
25541,163,2,538.95,4,4,5,445,Champions
42624,354,3,538.93,3,5,5,355,Loyal
28172,70,2,538.2,5,5,5,555,Champions
86603,87,2,537.95,5,5,5,555,Champions
83051,1266,2,537.9,1,4,5,145,At Risk
34225,426,2,537.84,3,5,5,355,Loyal
18742,2,3,537.47,5,5,5,555,Champions
44046,557,4,537.31,2,5,5,255,At Risk
25396,637,2,537.0,2,5,5,255,At Risk
78958,669,1,537.0,2,2,5,225,At Risk
21364,391,2,536.98,3,5,5,355,Loyal
37877,238,3,536.75,4,5,5,455,Champions
63877,457,4,536.42,3,5,5,355,Loyal
59765,321,3,536.04,3,5,5,355,Loyal
77435,1065,2,535.64,1,5,5,155,At Risk
47467,45,4,535.54,5,5,5,555,Champions
83386,566,3,535.43,2,5,5,255,At Risk
2275,144,3,535.03,4,5,5,455,Champions
26563,222,2,534.76,4,4,5,445,Champions
75271,72,3,534.75,5,5,5,555,Champions
14351,1091,4,534.72,1,5,5,155,At Risk
22925,1162,2,534.6,1,4,5,145,At Risk
50011,605,2,534.49,2,5,5,255,At Risk
87620,1,1,534.38,5,1,5,515,Potential Loyalists
41562,1174,4,534.29,1,5,5,155,At Risk
69128,327,4,534.15,3,5,5,355,Loyal
90195,807,1,534.09,2,2,5,225,At Risk
47621,621,4,534.0,2,5,5,255,At Risk
86802,228,4,533.83,4,5,5,455,Champions
84285,13,2,533.79,5,5,5,555,Champions
28272,10,4,533.72,5,5,5,555,Champions
80771,80,3,533.48,5,5,5,555,Champions
37030,62,2,533.4,5,5,5,555,Champions
11573,251,1,533.34,4,4,5,445,Champions
36993,192,2,533.05,4,4,5,445,Champions
73271,107,2,532.99,4,4,5,445,Champions
11941,433,4,532.98,3,5,5,355,Loyal
10003,43,3,532.59,5,5,5,555,Champions
32194,406,1,531.97,3,3,5,335,Loyal
58372,100,2,531.94,4,4,5,445,Champions
68791,50,4,531.38,5,5,5,555,Champions
25721,329,4,531.25,3,5,5,355,Loyal
34009,28,2,530.99,5,5,5,555,Champions
65330,604,3,530.98,2,5,5,255,At Risk
41469,31,4,530.96,5,5,5,555,Champions
7444,1365,2,530.95,1,4,5,145,At Risk
17893,246,4,530.94,4,5,5,455,Champions
29441,299,3,530.65,3,5,5,355,Loyal
10844,79,3,530.6,5,5,5,555,Champions
71145,48,3,530.5,5,5,5,555,Champions
41977,563,2,530.39,2,5,5,255,At Risk
67586,391,1,530.37,3,3,5,335,Loyal
7997,335,1,529.98,3,3,5,335,Loyal
80055,1313,2,529.98,1,4,5,145,At Risk
58971,110,4,529.97,4,5,5,455,Champions
78364,46,2,529.92,5,5,5,555,Champions
56939,693,1,529.75,2,2,5,225,At Risk
39060,1107,2,529.5,1,4,5,145,At Risk
25287,1,4,529.27,5,5,5,555,Champions
7797,52,4,529.13,5,5,5,555,Champions
76328,341,1,529.0,3,3,5,335,Loyal
23154,109,2,528.98,4,4,5,445,Champions
11054,25,3,528.92,5,5,5,555,Champions
9494,329,1,528.9,3,3,5,335,Loyal
13903,463,2,528.84,3,5,5,355,Loyal
98089,260,1,528.81,4,4,5,445,Champions
44343,111,2,528.46,4,4,5,445,Champions
26916,36,4,528.44,5,5,5,555,Champions
85843,15,3,528.37,5,5,5,555,Champions
22867,307,4,528.21,3,5,5,355,Loyal
44389,619,4,527.5,2,5,5,255,At Risk
55596,381,2,527.5,3,5,5,355,Loyal
25962,67,1,526.94,5,3,5,535,Champions
43308,377,2,526.84,3,5,5,355,Loyal
84462,57,2,526.8,5,5,5,555,Champions
24807,48,3,526.3,5,5,5,555,Champions
20666,1762,2,526.0,1,4,5,145,At Risk
66756,1376,1,526.0,1,1,5,115,Hibernating
70392,237,4,526.0,4,5,5,455,Champions
7815,406,1,525.97,3,3,5,335,Loyal
4220,247,2,525.94,4,4,5,445,Champions
95512,135,4,525.82,4,5,5,455,Champions
3738,125,2,525.34,4,4,5,445,Champions
56510,97,2,525.3,4,4,5,445,Champions
61188,236,1,525.0,4,4,5,445,Champions
77504,840,1,525.0,2,2,5,225,At Risk
6738,146,1,525.0,4,4,5,445,Champions
64166,108,3,524.98,4,5,5,455,Champions
50963,361,2,524.98,3,4,5,345,Loyal
61643,98,3,524.74,4,5,5,455,Champions
15599,48,3,524.5,5,5,5,555,Champions
83712,88,3,524.01,5,5,5,555,Champions
79551,926,2,523.95,2,5,5,255,At Risk
27970,302,1,523.94,3,3,5,335,Loyal
58741,274,2,523.93,3,4,5,345,Loyal
46395,4,3,523.81,5,5,5,555,Champions
23293,1208,3,523.17,1,5,5,155,At Risk
34670,1917,1,522.99,1,1,5,115,Hibernating
85745,683,2,522.99,2,5,5,255,At Risk
57832,893,2,522.95,2,5,5,255,At Risk
17201,46,2,522.94,5,5,5,555,Champions
84134,392,1,522.89,3,3,5,335,Loyal
70830,108,4,522.49,4,5,5,455,Champions
47990,82,4,522.29,5,5,5,555,Champions
85736,91,4,522.04,5,5,5,555,Champions
74929,7,4,521.87,5,5,5,555,Champions
4724,551,4,521.7,2,5,5,255,At Risk
31969,78,3,521.5,5,5,5,555,Champions
20427,1410,1,521.5,1,1,5,115,Hibernating
42641,30,2,521.34,5,5,5,555,Champions
97934,586,1,521.31,2,2,5,225,At Risk
17419,1100,4,521.22,1,5,5,155,At Risk
38416,342,2,521.01,3,4,5,345,Loyal
35623,1214,1,521.0,1,1,5,115,Hibernating
56339,259,1,521.0,4,4,5,445,Champions
94289,1517,2,520.99,1,4,5,145,At Risk
14295,847,3,520.2,2,5,5,255,At Risk
92051,95,3,519.92,4,5,5,455,Champions
30235,1231,4,519.89,1,5,5,155,At Risk
1950,169,3,519.84,4,5,5,455,Champions
68559,43,3,519.53,5,5,5,555,Champions
15478,834,2,519.44,2,5,5,255,At Risk
43121,30,2,519.0,5,5,5,555,Champions
35999,365,2,518.93,3,4,5,345,Loyal
4244,588,1,518.67,2,2,5,225,At Risk
34505,340,3,518.13,3,5,5,355,Loyal
85768,324,2,518.0,3,4,5,345,Loyal
3814,39,3,518.0,5,5,5,555,Champions
11008,36,4,517.99,5,5,5,555,Champions
49565,44,3,517.91,5,5,5,555,Champions
59136,10,4,517.85,5,5,5,555,Champions
76811,229,3,517.58,4,5,5,455,Champions
4615,292,2,517.47,3,4,5,345,Loyal
62360,709,1,517.45,2,2,5,225,At Risk
52156,189,3,517.14,4,5,5,455,Champions
36748,1242,2,516.74,1,4,5,145,At Risk
92873,916,2,516.38,2,5,5,255,At Risk
10011,153,3,515.9,4,5,5,455,Champions
36349,79,3,515.82,5,5,5,555,Champions
16286,532,1,515.74,3,3,5,335,Loyal
49709,62,3,515.73,5,5,5,555,Champions
15231,40,3,515.54,5,5,5,555,Champions
1576,187,4,515.52,4,5,5,455,Champions
50582,33,2,515.4,5,5,5,555,Champions
57830,224,3,515.37,4,5,5,455,Champions
95159,339,4,515.31,3,5,5,355,Loyal
97238,1880,3,515.24,1,5,5,155,At Risk
34681,792,3,515.04,2,5,5,255,At Risk
52371,2347,1,515.0,1,1,5,115,Hibernating
34520,1223,1,515.0,1,1,5,115,Hibernating
27681,167,2,514.95,4,4,5,445,Champions
10551,111,3,514.66,4,5,5,455,Champions
14152,437,3,514.5,3,5,5,355,Loyal
62100,135,2,514.43,4,4,5,445,Champions
43611,139,4,514.0,4,5,5,455,Champions
85070,283,4,513.94,3,5,5,355,Loyal
65253,45,4,513.79,5,5,5,555,Champions
29453,101,3,513.75,4,5,5,455,Champions
57860,1633,1,512.99,1,1,5,115,Hibernating
51739,193,3,512.99,4,5,5,455,Champions
21828,332,3,512.81,3,5,5,355,Loyal
59624,27,4,512.8,5,5,5,555,Champions
64882,84,2,512.72,5,5,5,555,Champions
37455,189,2,512.53,4,4,5,445,Champions
4438,456,1,512.5,3,3,5,335,Loyal
61513,1195,1,512.39,1,1,5,115,Hibernating
13573,586,4,511.92,2,5,5,255,At Risk
18693,443,4,511.89,3,5,5,355,Loyal
588,27,4,511.84,5,5,5,555,Champions
71985,1148,2,511.75,1,4,5,145,At Risk
80255,240,3,511.47,4,5,5,455,Champions
34264,86,4,511.1,5,5,5,555,Champions
34739,703,1,511.0,2,2,5,225,At Risk
69159,43,2,510.99,5,5,5,555,Champions
49559,322,2,510.95,3,4,5,345,Loyal
99895,359,2,510.5,3,4,5,345,Loyal
56799,548,1,510.48,3,3,5,335,Loyal
66341,68,2,510.41,5,5,5,555,Champions
50270,763,2,510.28,2,5,5,255,At Risk
52554,92,3,510.27,5,5,5,555,Champions
26422,778,3,510.14,2,5,5,255,At Risk
86848,111,4,509.95,4,5,5,455,Champions
89282,5,3,509.94,5,5,5,555,Champions
31633,230,4,509.49,4,5,5,455,Champions
54579,10,4,509.04,5,5,5,555,Champions
40234,1559,1,508.99,1,1,5,115,Hibernating
22997,27,4,508.99,5,5,5,555,Champions
58902,1806,2,508.99,1,4,5,145,At Risk
17299,229,3,508.94,4,5,5,455,Champions
99310,8,4,508.5,5,5,5,555,Champions
59073,798,1,508.49,2,2,5,225,At Risk
15703,99,2,508.16,4,4,5,445,Champions
29893,169,2,508.0,4,4,5,445,Champions
10132,106,4,508.0,4,5,5,455,Champions
16915,345,3,507.99,3,5,5,355,Loyal
58375,663,2,507.99,2,5,5,255,At Risk
67205,60,4,507.96,5,5,5,555,Champions
89037,283,2,507.95,3,4,5,345,Loyal
69003,651,1,507.94,2,2,5,225,At Risk
73409,669,2,507.44,2,5,5,255,At Risk
28149,386,4,507.38,3,5,5,355,Loyal
11851,65,2,507.07,5,5,5,555,Champions
1016,179,2,506.95,4,4,5,445,Champions
63062,1926,2,506.94,1,4,5,145,At Risk
8791,11,4,506.84,5,5,5,555,Champions
45231,157,3,506.84,4,5,5,455,Champions
54894,173,2,506.73,4,4,5,445,Champions
37197,5,3,506.55,5,5,5,555,Champions
73076,587,2,506.0,2,5,5,255,At Risk
71112,60,2,505.95,5,5,5,555,Champions
26224,356,2,505.94,3,4,5,345,Loyal
62711,152,2,505.85,4,4,5,445,Champions
34565,218,4,505.83,4,5,5,455,Champions
75152,44,4,505.67,5,5,5,555,Champions
36419,122,4,505.5,4,5,5,455,Champions
